"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"2652","@Grubhub_Care Ordered from @tacomacofficial and missing a salad. #1475923971",0,FALSE,FALSE,"807753143282966528","Grubhub_Care","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,"736283555769241600","en",171,TRUE,"Atlanta, GA","21120011","Digital & Media Strategist @WestminsterATL | Past: @weatherchannel & @ABC17News | #BU & #Mizzou alum | Lover of coffee, traveling & dogs | https://t.co/Tqkn8UDdDp",TRUE,"Tue Feb 17 19:23:49 +0000 2009",35314,2963,355,FALSE,"http://www.westminster.net","Justin Abraham","Central Time (US & Canada)","en",-21600,1036,"jjabraham","US","United States","city","Atlanta, GA",NA,NA,33.7671945,-84.433106,NA,NA,NA,NA
"2653","Aja Graydon Sighting: Baltimore, Maryland/ Baltimore Soundstage https://t.co/7suTNBguLg",0,FALSE,FALSE,"807753143769395200",NA,"<a href=""http://www.starsightings.com"" rel=""nofollow"">-StarSightings</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",348,FALSE,"Everywhere celebs are","81237494","ALL CONFIRMED celebrity and public figure sightings posted here in near real-time as possible. Get the mobile app: http://www.starsightings.com/download.html",TRUE,"Sat Oct 10 00:13:22 +0000 2009",283154,2296,1,FALSE,"http://www.starsightings.com/download.html","StarSightings","Pacific Time (US & Canada)","en",-28800,1,"ssbot","US","United States","city","Baltimore, MD",NA,NA,39.284713,-76.620482,39.287574,-76.607435,"http://bit.ly/2gZoCG1","https://t.co/7suTNBguLg"
"2654","But get mad when I don't spend with you, but how is that possible when you're not here?  ",0,FALSE,FALSE,"807753143580823552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",1,FALSE,"Kansas, USA","735178856932352000","ugly girl",TRUE,"Tue May 24 18:41:13 +0000 2016",874,88,383,FALSE,NA,"CRISTINA RODRIGUEZ<ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",NA,"en",NA,144,"cristinaR_0213","US","United States","city","Kansas City, MO",NA,NA,39.1000485,-94.5592815,NA,NA,NA,NA
"2655","rather have 1 important bff, than 5 friends who act like they care.",0,FALSE,FALSE,"807753143438209028",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",0,FALSE,"GEORGIA","190108627","{Sometimes glass glitters more than diamonds because it has more to prove} <U+2022><U+2022>sc:Jessiewilson98<U+2022><U+2022>",TRUE,"Mon Sep 13 02:42:31 +0000 2010",8626,639,2257,FALSE,NA,"Jess","Atlantic Time (Canada)","en",-14400,804,"jessie_4658","US","United States","admin","Georgia, USA",NA,NA,32.6782075,-83.1738665,NA,NA,NA,NA
"2656","yeah , but not too much . https://t.co/rBEc89mVZl",0,FALSE,FALSE,"807753143131979776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",7,FALSE,NA,"354286442","Jhene Aiko's Wife <U+2764><U+FE0F>",TRUE,"Sat Aug 13 13:16:57 +0000 2011",44958,2617,1490,FALSE,NA,"LeAiko<ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+009A>","Quito","en",-18000,2516,"Mvjestic_","US","United States","city","Detroit, MI",NA,NA,42.3527865,-83.099288,NA,NA,"https://www.instagram.com/p/BN25eWpAxZLIGkbJtbu9z4WAx5ca6KSsfOMLI80/","https://t.co/rBEc89mVZl"
"2657","@JRRestaino I've met him many times. Last year at a show we all sang Happy Birthday to him. It was his 91st",0,FALSE,FALSE,"807753143593353217","JRRestaino","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016","807751818583437312","882637728","en",45,FALSE,"Oakville. Ontario Canada","353460946","Proud Father of 2 boys. Leafs -Fav player- Darryl Sittler. Greatest Leaf Capt ever. Also a NY Yankee fan. Reggie Jackson/Thurman Munson/Goose Gossage",TRUE,"Fri Aug 12 03:17:36 +0000 2011",24084,1773,7950,FALSE,NA,"John S",NA,"en",NA,2857,"Toronto_John63","CA","Canada","city","Oakville, Ontario",NA,NA,43.4181905,-79.645081,NA,NA,NA,NA
"2658","Because tonight was the last time I'll ever get to ride in the Kannapolis Lights parade &amp; I  https://t.co/rzkorpzQuT",0,FALSE,FALSE,"807753143941525504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",35,TRUE,"North Carolina, USA","3065415816","The official Twitter of #MissNorthCarolina 2016, McKenzie Jade Faggart, representing North Carolina at the @MissAmericaOrg Competition!",TRUE,"Fri Mar 06 22:02:03 +0000 2015",2212,3012,946,FALSE,"http://Instagram.com/MissAmericaNC","Miss North Carolina",NA,"en",NA,585,"MissAmericaNC","US","United States","city","Kannapolis, NC",NA,NA,35.4882025,-80.619743,35.49713391,-80.62606039,"http://bit.ly/2gxJmaw","https://t.co/rzkorpzQuT"
"2659","I hate you.",0,FALSE,FALSE,"807753144151183360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",0,FALSE,NA,"2229102746",NA,TRUE,"Wed Dec 04 01:35:40 +0000 2013",8966,257,24474,FALSE,NA,"Tay","Central Time (US & Canada)","en",-21600,94,"Kratkee_Taylor","US","United States","city","Mehlville, MO",NA,NA,38.505017,-90.3152575,NA,NA,NA,NA
"2660","@ReignOfApril @twitter I still don't want to believe he's gone.",0,FALSE,FALSE,"807753144159629317","ReignOfApril","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016","807746912975720449","119972954","en",0,FALSE,"Little Rock, AR","37592503","I watch Shades of Blue, American Crime, American Horror Story, Suits, Jane the Virgin, The Haves & The Have Not, &If Loving You is Wrong,",TRUE,"Mon May 04 04:17:33 +0000 2009",11252,308,12924,FALSE,NA,"FeelsGoodToBeFree",NA,"en",NA,319,"spicypink1","US","United States","admin","Arkansas, USA",NA,NA,34.7519365,-92.131274,NA,NA,NA,NA
"2661","HALFTIME: Drive are up at the break! @DetroitPistons assignee Stanley Johnson on fire with 18pts        https://t.co/rVkS3exGhD",0,FALSE,FALSE,"807753143350165504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",106,TRUE,"Grand Rapids, MI","2398184814","The official NBA Development League affiliate of the Detroit Pistons.",TRUE,"Wed Mar 19 17:11:53 +0000 2014",2092,5928,1551,FALSE,"http://nbagrandrapids.com","Grand Rapids Drive","Eastern Time (US & Canada)","en",-18000,130,"grdleague","US","United States","poi","The DeltaPlex Arena",NA,NA,43.008601,-85.681257,NA,NA,NA,NA
"2662","Closed due to accident in #Geneva on Kirk Rd Both NB/SB between Cherry Ln and Fabyan Pkwy #traffic #Chicago https://t.co/GCesNZoWap",0,FALSE,FALSE,"807753144612569088",NA,"<a href=""http://www.sigalert.com/Map.asp?region=Chicago"" rel=""nofollow"">TTN CHI traffic</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",95,FALSE,"Chicago, IL","37973195","Stuck in a delay? Tell us about it! Call the Total Traffic Tipline at 312-705-1771",TRUE,"Tue May 05 17:35:21 +0000 2009",5819,658,3,FALSE,"http://totaltrafficchannel.com/main.html","TTNChicago","Central Time (US & Canada)","en",-21600,169,"TotalTrafficCHI","US","United States","city","Geneva, IL",NA,NA,41.8804635,-88.3305735,41.87892,-88.27808,"https://www.instagram.com/p/BN25eTLDUh3/","https://t.co/GCesNZoWap"
"2663","This made my day... Her joy is contagious! https://t.co/oFT3VfkIsj",0,FALSE,FALSE,"807753142938963968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",0,FALSE,"Hayward, CA","1631228905","<U+2661><U+2661> kik: Alwayzladeelike <U+2661><U+2661>
Loving life and all that comes with it!
Look around boo... your Blessed! 
                                        -yours truly
enjoy",TRUE,"Mon Jul 29 20:38:10 +0000 2013",30,11,41,FALSE,NA,"Lovely",NA,"en",NA,91,"ohsolovelysteph","US","United States","city","Hayward, CA",NA,NA,37.6412705,-122.0857755,NA,NA,NA,NA
"2664","@Hooligan_G_Mars oh we don't get much either   ",0,FALSE,FALSE,"807753145120129024","Hooligan_G_Mars","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016","807752632932528128","772159484315602944","en",23,FALSE,"Wilkesboro, NC","2573816786","I love Bruno Mars and his music.I can't wait to meet him someday.",TRUE,"Wed Jun 18 00:26:42 +0000 2014",31529,814,47608,FALSE,"http://aol.com","Mrs. Mars","Eastern Time (US & Canada)","en",-18000,1462,"cdare87","US","United States","city","Wilkesboro, NC",NA,NA,36.132219,-81.187065,NA,NA,NA,NA
"2665","It's annoying when niggas be having big ass Adam's apples and a soft voice lol",0,FALSE,FALSE,"807753145510019072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",6,FALSE,"South Central, CA","1152929520","Pray up",TRUE,"Wed Feb 06 04:52:42 +0000 2013",17959,843,918,FALSE,NA,"<ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2>","Arizona","en",-25200,719,"Maniposts","US","United States","city","Los Angeles, CA",NA,NA,34.0207895,-118.4119065,NA,NA,NA,NA
"2666","It'll probably be the best thing that has ever happened to you.",0,FALSE,FALSE,"807753145510076417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",1,FALSE,"AOMG & GOT7","512599439","112109 <U+2022> Soon to be mother <U+2661>",TRUE,"Sat Mar 03 00:21:19 +0000 2012",16774,510,2949,FALSE,NA,"KATH-LEE M. <U+2661>",NA,"en",NA,361,"kvthlymuse","US","United States","admin","Texas, USA",NA,NA,31.1688935,-100.0768885,NA,NA,NA,NA
"2667","J cold is cool, nice album #coldworld",0,FALSE,FALSE,"807753145254379520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",2,FALSE,"Texas, USA","610133413","biz major",TRUE,"Sat Jun 16 16:59:46 +0000 2012",22206,1318,5755,FALSE,"http://dreamville.com","Jon","Central Time (US & Canada)","en",-21600,1036,"JonaTHOT_g17","US","United States","city","New Haven, CT",NA,NA,41.298394,-72.9291585,NA,NA,NA,NA
"2668","Heisman presentation isn't that exciting this year idk why",0,FALSE,FALSE,"807753145661071360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",17,FALSE,"Scottsdale, AZ / Lincoln, NE","719005207171088384","Husker football fan raised in Nebraska living in Arizona. ASU Alum '12 ~If you are a Husker fan I follow you~",TRUE,"Sun Apr 10 03:32:54 +0000 2016",6901,713,11449,FALSE,NA,"Husker Hype",NA,"en",NA,1432,"husker_hype","US","United States","city","Scottsdale, AZ",NA,NA,33.63934,-111.8583985,NA,NA,NA,NA
"2669","@geno_acedo @SamHeughan good night, geno.. sweet dreams!!",0,FALSE,FALSE,"807753145430450176","geno_acedo","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016","807730420066426881","2283244458","en",14,FALSE,"South Carolina, USA","736212581069803520",NA,TRUE,"Fri May 27 15:08:52 +0000 2016",5250,124,8219,FALSE,NA,"Spomenka Weaver",NA,"en",NA,361,"SpomenkaWeaver","US","United States","city","Lake Murray of Richland, SC",NA,NA,34.1009195,-81.263631,NA,NA,NA,NA
"2670","That first jawn      https://t.co/Zb0tJ4QYWZ",0,FALSE,FALSE,"807753145346641924",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",7,FALSE,"Norfolk, VA","333060542","#YNC Head of security / #SvG$/ #NICE<U+26FD><U+FE0F>/ #ODU/ IG: @lilreid_4president ...FAILURE IS NOT AN OPTION ! <U+270A>",TRUE,"Sun Jul 10 22:31:34 +0000 2011",45072,1302,9370,FALSE,NA,"Troy<U+00AE>","Pacific Time (US & Canada)","en",-28800,1142,"lilreid_4prez","US","United States","city","Norfolk, VA",NA,NA,36.895082,-76.255686,NA,NA,"https://twitter.com/mycouplegoais/status/807748621374521344","https://t.co/Zb0tJ4QYWZ"
"2671","This is for you @CigarChairman &amp; @The_DonFonseca  Life is good #cigarpokerlife #cheers https://t.co/82np82pYXn",0,FALSE,FALSE,"807753143299674112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",22,FALSE,"scottsdale, az/jersey city, nj","33396928","poser poker player - yankees#7 - nygmdrjkn
golf hack-cigars-titos-horn high12-forever young-street smart dope",TRUE,"Mon Apr 20 02:57:20 +0000 2009",8399,1250,11155,FALSE,NA,"mickey mcmahon","Pacific Time (US & Canada)","en",-28800,943,"jimmierat","US","United States","city","Scottsdale, AZ",NA,NA,33.63934,-111.8583985,NA,NA,NA,NA
"2672","For every damn #Frozen merchandising my family will get for my little niece, I will give her #Moana merchandising.",0,FALSE,FALSE,"807753145694699524",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,NA,"en",40,FALSE,"Stealing the Millennium Falcon","928315986","History Lover. Activist to restore Lafayette as national pride. Nostalgic of the 80s (without having lived it). Sucker for the American Revolutionary War. Nerd.",FALSE,"Mon Nov 05 20:11:36 +0000 2012",22516,389,5110,FALSE,NA,"Midgardian Nerd","Paris","fr",3600,998,"_captain_jay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2673","@SenBobCasey  @EPA  vote him down. We need a forward looking, science driven chief. Focus on safety not corporate profits.",0,FALSE,FALSE,"807753145011073024","SenBobCasey","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016","806938722109444096","171598736","en",1,FALSE,"Lewisburg, PA","614784119","PaVictory2016 Team Leader for Union County",TRUE,"Fri Jun 22 02:46:58 +0000 2012",673,28,120,FALSE,NA,"Steva Stowell-Hardca","Eastern Time (US & Canada)","en",-18000,115,"OFAPAUnion","US","United States","city","Villa Ridge, MO",NA,NA,38.468868,-90.8739625,NA,NA,NA,NA
"2674","I feel like that spongebob photo where he has his hands together and it says boi.",0,FALSE,FALSE,"807753146063790080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,NA,"en",6,FALSE,"810","1496691936","life goes on <U+262E><U+FE0F>snap; lynn_laryssa insta; laryssa_lake",TRUE,"Sun Jun 09 22:01:00 +0000 2013",38145,1215,20886,FALSE,"http://bloodisthickerthan-water.tumblr.com","Laryssa Lynn",NA,"en",NA,532,"laryssa_lake","US","United States","admin","Michigan, USA",NA,NA,45.00118,-86.2705395,NA,NA,NA,NA
"2675","Btw what is with the flashing green lights and why did someone downtown walk briskly up to the car, wash half our windshield and walk away",0,FALSE,FALSE,"807753146445377536","LaserCannon","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016","807752662527553536","529787721","en",9,FALSE,"Los Angeles, CA","529787721","Code and Design at @nightschoolers. Developed Oxenfree and Mr. Robot: 1.51exfiltrati0n.",TRUE,"Mon Mar 19 22:32:14 +0000 2012",4790,390,7062,FALSE,NA,"Bryant just cannot",NA,"en",NA,438,"LaserCannon","CA","Canada","city","Vancouver, British Columbia",NA,NA,49.257639,-123.123581,NA,NA,NA,NA
"2676","Remember when it was only cool to post photo collages on instagram",0,FALSE,FALSE,"807753146478907392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,NA,"en",1,FALSE,"San Francisco, CA","1424711222","libra-scorpio cusp that'll forsure ruin your life",TRUE,"Mon May 13 05:48:55 +0000 2013",2229,175,6042,FALSE,"http://billiebones.net","billie bones",NA,"en",NA,126,"billiegruff","US","United States","city","San Francisco, CA",NA,NA,37.7706565,-122.4359785,NA,NA,NA,NA
"2677","@Real_Mute goals https://t.co/YFmSIRhCdD",0,FALSE,FALSE,"807753146130776064","Real_Mute","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,"1471389505","en",31,FALSE,"Peoria, AZ","3119075077","Cool asf unless I don't like you~<U+2728><U+2022> musician&artist<U+2022> lvl21<U+2022> @Real_Mute's brat<U+2022> badwords&<U+2615><U+FE0F><U+2022> moon:<U+264B><U+FE0F>sun:<U+264C><U+FE0F><U+2022> Team Valor<U+2764><U+FE0F><U+2022> #blacklivesmatter<U+2022> #NoDAPL<U+2022>",TRUE,"Tue Mar 31 03:31:55 +0000 2015",55745,1054,42087,FALSE,"http://crab-aberration.tumblr.com","<U+2661>Ghost of Christmas<U+2661>","Pacific Time (US & Canada)","en",-28800,553,"crabbybutcute","US","United States","admin","Arizona, USA",NA,NA,34.1682535,-111.931711,NA,NA,"http://bit.ly/2gxJmaw","https://t.co/YFmSIRhCdD"
"2678","I apologize for those previous tweets, y'all",0,FALSE,FALSE,"807753146491695104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,NA,"en",13,FALSE,"my location is nunya damn biz","431083779","Pisces vegan!!! I'm a noob who's into comics and peanut butter. that's pretty much it",TRUE,"Wed Dec 07 22:14:15 +0000 2011",66326,3041,9528,FALSE,"http://applesmokedwood.tumblr.com","zachariah Stephens","Pacific Time (US & Canada)","en",-28800,2126,"zachchad","US","United States","admin","Georgia, USA",NA,NA,32.6782075,-83.1738665,NA,NA,NA,NA
"2679","this guy needs to be my best friend https://t.co/nw0I7lXBae",0,FALSE,FALSE,"807753146802044928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,NA,"en",1,FALSE,"mcgregor / mankato , mn","706118376","MSU '20 | snap jmickelson",TRUE,"Fri Jul 20 01:02:40 +0000 2012",5736,715,33879,FALSE,NA,"J-Mick","Central Time (US & Canada)","en",-21600,348,"JordanMickelson","US","United States","city","Duluth, MN",NA,NA,46.7583345,-92.12284,NA,NA,"https://www.instagram.com/p/BN25eQih_9ToOSUYIdGLhpCO5Q-i8Yu_ckyysM0/","https://t.co/nw0I7lXBae"
"2680","Wanna marry JCole",0,FALSE,FALSE,"807753146948841473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,NA,"en",2,FALSE,"302","450988352","I'm a shitty person",TRUE,"Fri Dec 30 22:25:01 +0000 2011",26714,943,7164,FALSE,NA,"Gabriella","Hawaii","en",-36000,461,"dont_be_GREBE","US","United States","admin","Delaware, USA",NA,NA,39.1450235,-75.3864605,NA,NA,NA,NA
"2681","@_scaryh it's boring for people to like him i guess? he was a fucking terrible person",0,FALSE,FALSE,"807753146701320192","_scaryh","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016","807682915664621568","3415849731","en",49,FALSE,"wisconsin","44296999","cybertrash dragon / lead guitar in @patchband / tweets about booze, MI, autism / antifa / #BLM / (they/them she/her) https://t.co/1Ewort0HJe (icon by @kavaeric)",TRUE,"Wed Jun 03 04:57:10 +0000 2009",83846,1541,54615,FALSE,"http://favstar.fm/users/jbddragon","bob zombie","Central Time (US & Canada)","en",-21600,941,"JBDDragon","US","United States","admin","Wisconsin, USA",NA,NA,44.900818,-89.5694915,NA,NA,NA,NA
"2682","@blazerrr__ call me",0,FALSE,FALSE,"807753147359883264","blazerrr__","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016","807752748800286721","3968646803","en",9,FALSE,"Philly ","266258373","T H E P R O B L E M C H I L D |MercyhurstNortheast #WC #F<U+26FD><U+FE0F>4L",TRUE,"Mon Mar 14 23:19:40 +0000 2011",99679,2782,37692,FALSE,NA,"O$L<ed><U+00A0><U+00BD><ed><U+00BA><U+00BE><U+265B>","Alaska","en",-32400,993,"DreamChaserBunz","US","United States","city","North East, PA",NA,NA,42.21453,-79.833113,NA,NA,NA,NA
"2683","You just KNEW when @penguins dickhead announcer Steiggy said ""great to see no pens injured"" that someone was going to get hurt    #pens",0,FALSE,FALSE,"807753146873180161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,NA,"en",21,FALSE,"Los Angeles, CA","15428406","I am gunna make it through this year, if it kills me!",TRUE,"Mon Jul 14 16:12:23 +0000 2008",23965,1697,2353,FALSE,"http://www.obsessedcreative.com","TK","Eastern Time (US & Canada)","en",-18000,163,"TKalltheTime","US","United States","city","Los Angeles, CA",NA,NA,34.0207895,-118.4119065,NA,NA,NA,NA
"2684","not much has changed https://t.co/gsjw0DM2bx",0,FALSE,FALSE,"807753146177036289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,NA,"en",2,FALSE,"574","296815601","come here darling, ash my blunt",TRUE,"Wed May 11 13:06:45 +0000 2011",25538,847,7041,FALSE,NA,"daddy","Central Time (US & Canada)","en",-21600,438,"yungnatee_","US","United States","city","Logansport, IN",NA,NA,40.750348,-86.3521655,NA,NA,NA,NA
"2685","@aaronghanistan at least the man didn't ask for my identification and let me go. lol",0,FALSE,FALSE,"807753147695427584","aaronghanistan","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016","807717933568983040","1080630067","en",6,FALSE,NA,"1319402935",NA,TRUE,"Mon Apr 01 00:57:59 +0000 2013",2351,348,48869,FALSE,NA,"FUCK TRUMP",NA,"en",NA,439,"AApanovitch","US","United States","city","Manhattan, NY",NA,NA,40.780709,-73.9685415,NA,NA,NA,NA
"2686","I'm bored but I have no friends",0,FALSE,FALSE,"807753147431022594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,NA,"en",6,FALSE,NA,"2720516974","better off dead",TRUE,"Tue Jul 22 07:21:33 +0000 2014",10327,1132,21905,FALSE,NA,"<U+029D><U+0251>z <ed><U+00A0><U+00BD><ed><U+00B2><U+0094>",NA,"en",NA,341,"CORTES7o2","US","United States","city","North Las Vegas, NV",NA,NA,36.2491245,-115.133373,NA,NA,NA,NA
"2687","@stoutonia Greg Herriges playing @RawDeal tonight https://t.co/hBP57n3NT1",0,FALSE,FALSE,"807753144633589760","stoutonia","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sun Dec 11 01:05:31 +0000 2016",NA,"273222121","en",2,FALSE,"United States","763957867","Hand-dyed 100% Wool Berets by Tracy Lea Landis at http://zenwarrior.com",TRUE,"Fri Aug 17 15:51:09 +0000 2012",1691,124,864,FALSE,"http://zenwarrior.com","Zen Warrior Beret","Central Time (US & Canada)","en",-21600,273,"zenwarriorberet","US","United States","poi","The Raw Deal",NA,NA,44.87716,-91.930075,NA,NA,NA,NA
"2688","i would wholeheartedly wear that with so much confidence",0,FALSE,FALSE,"807753147993231360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,NA,"en",7,FALSE,"houston","2987732868",NA,TRUE,"Sun Jan 18 02:37:30 +0000 2015",29638,1617,18006,FALSE,NA,"ada edeh.","Central Time (US & Canada)","en",-21600,959,"adannaje","US","United States","city","Houston, TX",NA,NA,29.838495,-95.4464865,NA,NA,NA,NA
"2689","@whiningbrat that's not surprising LOL",0,FALSE,FALSE,"807753148353937410","whiningbrat","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016","807753015583211520","367804165","en",6,FALSE,"Windsor, Ontario | Walkerville","1069785116","My glass is half full. Life goes guan",TRUE,"Tue Jan 08 02:34:53 +0000 2013",7968,634,5242,FALSE,NA,"100% Angus Beef","Eastern Time (US & Canada)","en",-18000,453,"LukasDavid_A","CA","Canada","city","Windsor, Ontario",NA,NA,42.295065,-83.0020855,NA,NA,NA,NA
"2690","@bryan_k_schrute Weakley",0,FALSE,FALSE,"807753148521652224","bryan_k_schrute","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016","807610505439440900","2387909850","en",4,FALSE,NA,"64246634","My response to everything is what the fuck or holy shit",TRUE,"Sun Aug 09 20:28:11 +0000 2009",34063,681,38733,FALSE,NA,"U drink my mtn dew?","Indiana (East)","en",-18000,758,"xamillzx","US","United States","city","Greenwood, IN",NA,NA,39.5830385,-86.1453205,NA,NA,NA,NA
"2691","#JackieGalloway Momentum #TeamUSA #Taekwondo https://t.co/NBzhhYxyvg",0,FALSE,FALSE,"807753148899041280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:05:32 +0000 2016",NA,NA,"en",24,FALSE,"USA","22059199","Engineer, Naval Officer, Computer Scientist, Taekwondo Practitioner, and Believer",TRUE,"Thu Feb 26 20:45:37 +0000 2009",829,57,334,FALSE,"http://www.henryvillar.com","Henry Villar",NA,"en",NA,148,"henryvillar","US","United States","city","Redwood City, CA",NA,NA,37.4972935,-122.2329345,NA,NA,"https://twitter.com/i/web/status/807753161331052544","https://t.co/NBzhhYxyvg"
